date,state,township,admin3_pcode,reporting_organization,implementing_partner,activity,beneficiaries,new_beneficiaries
2022-05-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,multi-purpose cash transfer,207,0
2022-05-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,multi-purpose cash transfer,188,0
2022-05-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,multi-purpose cash transfer,260,260
2022-05-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,multi-purpose cash transfer,85,0
2022-05-01,Rakhine,Sittwe,MMR012001,org_2625,org_6660,multi-purpose cash transfer,139,139
2022-05-01,Rakhine,Sittwe,MMR012001,org_2625,org_6660,multi-purpose cash transfer,185,185
2022-05-01,Rakhine,Sittwe,MMR012001,org_2625,org_6660,multi-purpose cash transfer,137,137
2022-05-01,Rakhine,Sittwe,MMR012001,org_2625,org_6660,multi-purpose cash transfer,97,97
2022-05-01,Rakhine,Sittwe,MMR012001,org_2625,org_6660,multi-purpose cash transfer,247,247
2022-05-01,Kachin,Myitkyina,MMR001001,org_2625,org_8698,IGA and small grants,30,0
2022-05-01,Kachin,Waingmaw,MMR001002,org_2625,org_8698,IGA and small grants,10,10
2022-05-01,Kachin,Waingmaw,MMR001002,org_2625,org_8698,IGA and small grants,10,0
2022-05-01,Kachin,Waingmaw,MMR001002,org_2625,org_8698,IGA and small grants,20,20
2022-05-01,Kachin,Mogaung,MMR001008,org_2625,org_8698,IGA and small grants,10,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,4,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,3,3
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,3,3
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,5,5
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,2,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,5,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,5,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,5,5
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,4,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,4,0
2022-06-01,Rakhine,Ponnagyun,MMR012002,org_2625,org_6660,IGA and small grants,4,0
2022-06-01,Sagaing,Shwebo,MMR005004,org_6410,org_6410,food distribution,500,500
2022-02-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,livestock kits,14,0
2022-03-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,FFS and farmer training,14,14
2022-03-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,FFS and farmer training,26,26
2022-04-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,livestock kits,1,0
2022-04-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-04-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-04-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-04-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-04-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-04-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,livestock kits,9,0
2022-05-01,Shan (East),Kengtung,MMR016001,org_7597,org_7597,livestock kits,2,2
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-05-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-05-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,"crop, vegetable and seed kits",1,0
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,11,11
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,14,14
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,18,18
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,22,22
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,18,18
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,19,19
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,24,24
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,18,18
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,37,37
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,12,12
2022-05-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,12,12
2022-05-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,kitchen garden kits,14,14
2022-05-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,kitchen garden kits,14,14
2022-05-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,kitchen garden kits,20,20
2022-05-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,kitchen garden kits,17,17
2022-06-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,29,29
2022-06-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,kitchen garden kits,16,16
2022-06-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,kitchen garden kits,20,20
2022-06-01,Shan (East),Mongton,MMR016008,org_7597,org_7597,kitchen garden kits,21,21
2022-06-01,Shan (East),Monghsat,MMR016006,org_7597,org_7597,livestock kits,1,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,2
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,2
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,2
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,vocational training,2,2
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,kitchen garden kits,88,88
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,kitchen garden kits,12,12
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,kitchen garden kits,19,19
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,kitchen garden kits,4,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,kitchen garden kits,4,0
2022-06-01,Kayin,Hlaingbwe,MMR003002,org_7597,org_7597,kitchen garden kits,4,0
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,22,22
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,19,19
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,14,14
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,27,27
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,0
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,22,22
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,19,19
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,28,28
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,29,29
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,49,49
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,52,52
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,23,23
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,0
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,21,21
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,23,23
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,23,23
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Zalun,MMR017009,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,71,71
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,19,19
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,19,19
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,0
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,27,27
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,15,15
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,77,77
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,21,21
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,12,12
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,28,28
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,23,23
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,26,26
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,27,27
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,50,50
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,23,23
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,25,25
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,54,54
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,24,24
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,46,46
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,51,51
2022-06-01,Ayeyarwady,Maubin,MMR017019,org_9285,org_9285,food distribution,29,29
2022-05-01,Kachin,Waingmaw,MMR001002,org_2807,org_2807,food distribution,1386,1386
2022-05-01,Kachin,Waingmaw,MMR001002,org_2807,org_2807,food distribution,1603,1603
2022-05-01,Kachin,Waingmaw,MMR001002,org_2807,org_2807,food distribution,745,745
2022-05-01,Kachin,Waingmaw,MMR001002,org_2807,org_2807,food distribution,834,834
2022-05-01,Kachin,Chipwi,MMR001005,org_2807,org_2807,food distribution,999,999
2022-06-01,Kachin,Puta-O,MMR001014,org_2807,org_2807,food distribution,373,373
2022-06-01,Kachin,Myitkyina,MMR001001,org_2807,org_2807,food distribution,32,32
2022-06-01,Kachin,Hpakant,MMR001009,org_2807,org_2807,food distribution,26,26
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,236,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,152,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,194,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,134,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,146,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,160,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,120,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,217,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,55,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,169,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,91,0
2022-05-01,Yangon,Thanlyin,MMR013023,org_5677,org_5677,food distribution,132,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,2,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,2,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,1
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,1
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,2,0
2022-05-01,Yangon,Hmawbi,MMR013003,org_5677,org_5677,food distribution,1,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,153,153
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,84,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,193,193
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,59,59
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,105,105
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,96,96
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,146,146
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,114,114
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,93,93
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,67,67
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,103,103
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,129,129
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,62,62
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,112,112
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,60,60
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,104,104
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,67,67
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,91,91
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,food distribution,108,108
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,IGA and small grants,16,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,IGA and small grants,27,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,IGA and small grants,15,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,IGA and small grants,9,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,"crop, vegetable and seed kits",54,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,"crop, vegetable and seed kits",90,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,"crop, vegetable and seed kits",32,0
2022-05-01,Kayin,Hlaingbwe,MMR003002,org_5677,org_5677,"crop, vegetable and seed kits",34,0
2022-05-01,Tanintharyi,Kawthoung,MMR006009,org_5677,org_5677,food distribution,86,86
2022-05-01,Tanintharyi,Kawthoung,MMR006009,org_5677,org_5677,food distribution,199,199
2022-05-01,Tanintharyi,Kawthoung,MMR006009,org_5677,org_5677,food distribution,103,103
2022-05-01,Tanintharyi,Kawthoung,MMR006009,org_5677,org_5677,food distribution,232,232
2022-05-01,Tanintharyi,Kawthoung,MMR006009,org_5677,org_5677,food distribution,134,134
2022-05-01,Mon,Mawlamyine,MMR011001,org_5677,org_5677,food distribution,235,235
2022-05-01,Mon,Mawlamyine,MMR011001,org_5677,org_5677,IGA and small grants,53,0
2022-05-01,Tanintharyi,Thayetchaung,MMR006003,org_5677,org_5677,food distribution,323,323
2022-05-01,Tanintharyi,Thayetchaung,MMR006003,org_5677,org_5677,food distribution,1632,1632
2022-05-01,Tanintharyi,Thayetchaung,MMR006003,org_5677,org_5677,food distribution,3980,3980
2022-03-01,Magway,Chauk,MMR009003,org_5677,org_5677,livestock kits,48,48
2022-03-01,Magway,Chauk,MMR009003,org_5677,org_5677,livestock kits,43,43
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,2,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,2,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,1,0
2022-03-01,Magway,Seikphyu,MMR009022,org_5677,org_5677,food distribution,2,0
